subject,task,ent_rate
19,S 51,1.3081800320390424
19,S 52,1.3081416643342094
19,S 71,1.3771686193553794
19,S 72,1.3055990136759112
20,REST,1.517949458473347
20,S 21,1.2891340439137957
20,S 22,1.3779652174798929
20,S 51,1.3012714944128543
20,S 52,1.3085623542294582
20,S 71,1.4497244720729616
20,S 72,1.3229385302632508
21,REST,1.3974709349262728
21,S 21,1.2113737022770836
21,S 22,1.3237798859538772
21,S 51,1.1940795800438837
21,S 52,1.193590335550864
21,S 71,1.3309049463540221
21,S 72,1.199704102642569
22,REST,1.4603161551142312
22,S 21,1.2848755686453257
22,S 22,1.3980236297209436
22,S 51,1.3077182605087203
22,S 52,1.3173285900651726
22,S 71,1.4201141839274278
22,S 72,1.3092429821577916
23,REST,1.4113833386175787
23,S 21,1.2545248047083584
23,S 22,1.340413954129407
23,S 51,1.2204460828743515
23,S 52,1.2117222840881514
23,S 71,1.3194809018136497
23,S 72,1.2146391322545043
24,REST,1.4483964833500587
24,S 21,1.2958077132865229
24,S 22,1.3830261444113505
24,S 51,1.2511112211266284
24,S 52,1.2543803436642582
24,S 71,1.3513813671644737
24,S 72,1.2488094494242963
25,REST,1.4736240582468547
25,S 21,1.2881168579868574
25,S 22,1.3903901105537368
25,S 51,1.2877440304452668
25,S 52,1.274592552230263
25,S 71,1.3850642980330634
25,S 72,1.2849180182652495
26,REST,1.375948685773673
26,S 21,1.2278864807505723
26,S 22,1.328210160983173
26,S 51,1.249091666460602
26,S 52,1.2449296796346108
26,S 71,1.3344892338108516
26,S 72,1.2242323460934579
27,REST,1.4980807468231474
27,S 21,1.2499965762186058
27,S 22,1.3378966663169864
27,S 51,1.2693975777686266
27,S 52,1.2562391369945358
27,S 71,1.370746024680489
27,S 72,1.2327952193519638
28,REST,1.4473160848022473
28,S 21,1.1598693564814144
28,S 22,1.2623185902874972
28,S 51,1.187994261275501
28,S 52,1.179277263731293
28,S 71,1.275485437474267
28,S 72,1.1793008991310876
29,REST,1.415502058401045
29,S 21,1.2228502066574956
29,S 22,1.3410570278527731
29,S 51,1.1859664373343206
29,S 52,1.1925709881148956
29,S 71,1.2847556900057688
29,S 72,1.2091182709841002
30,REST,1.4949823160691134
30,S 21,1.224155391728034
30,S 22,1.3022185742092536
30,S 51,1.212118617389031
30,S 52,1.1993445103980493
30,S 71,1.3294029104645104
30,S 72,1.2217778048009134
31,REST,1.4440539006560436
31,S 21,1.2391076644865728
31,S 22,1.3448275902375502
31,S 51,1.2412261041415782
31,S 52,1.2556031162898513
31,S 71,1.317347551209016
31,S 72,1.2370645988920088
32,REST,1.324843298402941
32,S 21,1.221935320783326
32,S 22,1.3210157372729314
32,S 51,1.248557906826367
32,S 52,1.2610551079179986
32,S 71,1.341416561924804
32,S 72,1.2226190349996393
33,REST,1.513022090315565
33,S 21,1.2733004112746762
33,S 22,1.3865032649922668
33,S 51,1.2521993733800392
33,S 52,1.2574212371311584
33,S 71,1.401279973349958
33,S 72,1.2553851070924327
34,REST,1.3990374719183307
34,S 21,1.1808815838433369
34,S 22,1.274946514633183
34,S 51,1.2532841168548436
34,S 52,1.2151191074789098
34,S 71,1.2523929214667657
34,S 72,1.1297363461825969
35,REST,1.4491458896430993
35,S 21,1.30514592626622
35,S 22,1.4101665131716963
35,S 51,1.2972872247952523
35,S 52,1.29772856118586
35,S 71,1.4302949399794167
35,S 72,1.3096393800413042
36,REST,1.4645324367026855
36,S 21,1.296697449721731
36,S 22,1.4018216707876812
36,S 51,1.2947896022381116
36,S 52,1.2821278819573128
36,S 71,1.3845666796074947
36,S 72,1.2782203729459296
37,REST,1.3156060745512226
37,S 21,1.192336712871999
37,S 22,1.2824537772079556
37,S 51,1.2265505493580384
37,S 52,1.2242769793923534
37,S 71,1.3093342552811156
37,S 72,1.2024618788063308
38,REST,1.4110287608531635
38,S 21,1.2819822359735364
38,S 22,1.3698696049554995
38,S 51,1.2268095726981585
38,S 52,1.2436943956575455
38,S 71,1.3604695985235402
38,S 72,1.2786318550351696
39,REST,1.4624246685281441
39,S 21,1.2851557724028118
39,S 22,1.3517071529452809
39,S 51,1.291456334965154
39,S 52,1.27466981662273
39,S 71,1.390552143361584
39,S 72,1.260047306634976
40,REST,1.3377864740129826
40,S 21,1.1794953948871465
40,S 22,1.2928668132550845
40,S 51,1.215316262925092
40,S 52,1.1952572470404417
40,S 71,1.260628649671281
40,S 72,1.1726803857802928
41,REST,1.4495440872551808
41,S 21,1.2115399127314794
41,S 22,1.2939411153712548
41,S 51,1.2077307500447492
41,S 52,1.198036472956305
41,S 71,1.292244789455739
41,S 72,1.1696489763725857
42,REST,1.4086848175275901
42,S 21,1.2477716458197476
42,S 22,1.345569030814658
42,S 51,1.2312500209451485
42,S 52,1.2526189353216421
42,S 71,1.355655135884717
42,S 72,1.2474081533998786
43,REST,1.3443706778441535
43,S 21,1.3100333470609231
43,S 22,1.4103110433915962
43,S 51,1.3067377644832712
43,S 52,1.2959383283432646
43,S 71,1.4176375514802522
43,S 72,1.305481287950908
44,REST,1.461271736628682
44,S 21,1.266553883053521
44,S 22,1.3764176637181136
44,S 51,1.2282361748705328
44,S 52,1.235725881404915
44,S 71,1.3677126540057383
44,S 72,1.2437804016698586
